timestamp_ms,readable_time,price,quantity,side,is_maker
1769159157874,2026-01-23 09:05:57.874000,98.2,59.206,SELL,True
1769159159181,2026-01-23 09:05:59.181000,98.2,3.851,BUY,False
1769159161236,2026-01-23 09:06:01.236000,98.19,2.0,SELL,True
1769159161515,2026-01-23 09:06:01.515000,98.2,0.394,BUY,False
1769159162527,2026-01-23 09:06:02.527000,98.2,11.676,BUY,False
1769159163637,2026-01-23 09:06:03.637000,98.2,90.936,SELL,True
1769159165157,2026-01-23 09:06:05.157000,98.19,0.066,BUY,False
1769159165347,2026-01-23 09:06:05.347000,98.19,4.726,BUY,False
1769159165965,2026-01-23 09:06:05.965000,98.18,14.138,SELL,True
1769159171502,2026-01-23 09:06:11.502000,98.17,0.397,BUY,False
1769159172260,2026-01-23 09:06:12.260000,98.16,4.206,SELL,True
1769159175844,2026-01-23 09:06:15.844000,98.15,15.575,SELL,True
1769159175996,2026-01-23 09:06:15.996000,98.16,0.596,BUY,False
1769159178624,2026-01-23 09:06:18.624000,98.16,3.61,BUY,False
1769159179195,2026-01-23 09:06:19.195000,98.17,5.0,BUY,False
1769159180380,2026-01-23 09:06:20.380000,98.21,4.206,BUY,False
1769159180476,2026-01-23 09:06:20.476000,98.21,0.988,SELL,True
1769159180751,2026-01-23 09:06:20.751000,98.21,10.0,SELL,True
1769159186775,2026-01-23 09:06:26.775000,98.22,102.241,BUY,False
1769159187246,2026-01-23 09:06:27.246000,98.22,5.0,SELL,True
1769159187992,2026-01-23 09:06:27.992000,98.23,0.203,BUY,False
1769159188331,2026-01-23 09:06:28.331000,98.23,131.96,SELL,True
1769159188333,2026-01-23 09:06:28.333000,98.22,110.936,SELL,True
1769159189337,2026-01-23 09:06:29.337000,98.21,0.203,SELL,True
1769159189651,2026-01-23 09:06:29.651000,98.21,2.322,BUY,False
1769159189806,2026-01-23 09:06:29.806000,98.21,0.203,BUY,False
1769159190375,2026-01-23 09:06:30.375000,98.21,8.464,BUY,False
1769159191285,2026-01-23 09:06:31.285000,98.21,59.409,SELL,True
1769159192635,2026-01-23 09:06:32.635000,98.19,9.5,SELL,True
1769159193868,2026-01-23 09:06:33.868000,98.19,0.105,SELL,True
1769159194818,2026-01-23 09:06:34.818000,98.2,0.093,SELL,True
1769159196022,2026-01-23 09:06:36.022000,98.2,59.113,SELL,True
1769159196028,2026-01-23 09:06:36.028000,98.19,59.101,SELL,True
1769159199219,2026-01-23 09:06:39.219000,98.18,54.206,SELL,True
1769159200411,2026-01-23 09:06:40.411000,98.17,34.467,BUY,False
1769159200954,2026-01-23 09:06:40.954000,98.19,9.206,BUY,False
1769159200954,2026-01-23 09:06:40.954000,98.2,42.213,BUY,False
1769159202204,2026-01-23 09:06:42.204000,98.18,6.349,BUY,False
1769159205221,2026-01-23 09:06:45.221000,98.18,4.206,BUY,False
1769159205221,2026-01-23 09:06:45.221000,98.19,46.486,BUY,False
1769159208905,2026-01-23 09:06:48.905000,98.16,4.206,SELL,True
1769159212418,2026-01-23 09:06:52.418000,98.14,20.374,SELL,True
1769159213890,2026-01-23 09:06:53.890000,98.15,11.12,BUY,False
1769159215603,2026-01-23 09:06:55.603000,98.14,24.546,SELL,True
1769159216410,2026-01-23 09:06:56.410000,98.14,137.122,BUY,False
1769159217707,2026-01-23 09:06:57.707000,98.16,0.205,BUY,False
1769159218200,2026-01-23 09:06:58.200000,98.17,0.751,BUY,False
1769159218363,2026-01-23 09:06:58.363000,98.16,70.217,SELL,True
1769159220241,2026-01-23 09:07:00.241000,98.16,81.482,BUY,False
1769159221263,2026-01-23 09:07:01.263000,98.16,7.759,BUY,False
1769159221266,2026-01-23 09:07:01.266000,98.17,3.455,BUY,False
1769159223228,2026-01-23 09:07:03.228000,98.18,4.747,SELL,True
1769159224657,2026-01-23 09:07:04.657000,98.19,0.157,BUY,False
1769159227593,2026-01-23 09:07:07.593000,98.18,5.959,BUY,False
1769159229538,2026-01-23 09:07:09.538000,98.18,1.018,BUY,False
1769159231374,2026-01-23 09:07:11.374000,98.16,41.336,SELL,True
1769159231534,2026-01-23 09:07:11.534000,98.16,73.622,BUY,False
1769159231534,2026-01-23 09:07:11.534000,98.17,28.242,BUY,False
1769159231660,2026-01-23 09:07:11.660000,98.15,1.01,SELL,True
1769159234558,2026-01-23 09:07:14.558000,98.16,10.187,BUY,False
1769159234691,2026-01-23 09:07:14.691000,98.16,0.2,BUY,False
1769159236156,2026-01-23 09:07:16.156000,98.15,0.478,SELL,True
1769159238766,2026-01-23 09:07:18.766000,98.15,0.46,SELL,True
1769159239651,2026-01-23 09:07:19.651000,98.16,3.659,BUY,False
1769159241000,2026-01-23 09:07:21.000000,98.15,37.283,SELL,True
1769159241003,2026-01-23 09:07:21.003000,98.14,4.206,SELL,True
1769159241856,2026-01-23 09:07:21.856000,98.14,74.421,SELL,True
1769159242772,2026-01-23 09:07:22.772000,98.14,0.205,SELL,True
1769159245132,2026-01-23 09:07:25.132000,98.13,1.832,SELL,True
1769159245132,2026-01-23 09:07:25.132000,98.12,6.303,SELL,True
1769159247001,2026-01-23 09:07:27.001000,98.11,0.244,SELL,True
1769159248380,2026-01-23 09:07:28.380000,98.11,1.269,SELL,True
1769159248839,2026-01-23 09:07:28.839000,98.11,0.028,SELL,True
1769159249220,2026-01-23 09:07:29.220000,98.11,28.788,SELL,True
1769159250196,2026-01-23 09:07:30.196000,98.1,0.149,SELL,True
1769159250938,2026-01-23 09:07:30.938000,98.09,0.857,SELL,True
1769159252133,2026-01-23 09:07:32.133000,98.09,0.021,SELL,True
1769159258249,2026-01-23 09:07:38.249000,98.12,1.154,BUY,False
1769159263944,2026-01-23 09:07:43.944000,98.12,58.052,BUY,False
1769159264303,2026-01-23 09:07:44.303000,98.12,1.0,SELL,True
1769159266423,2026-01-23 09:07:46.423000,98.12,2.038,SELL,True
1769159267155,2026-01-23 09:07:47.155000,98.12,0.1,SELL,True
1769159269887,2026-01-23 09:07:49.887000,98.13,59.206,BUY,False
1769159269887,2026-01-23 09:07:49.887000,98.14,318.051,BUY,False
1769159269887,2026-01-23 09:07:49.887000,98.15,328.314,BUY,False
1769159269887,2026-01-23 09:07:49.887000,98.16,294.429,BUY,False
1769159270236,2026-01-23 09:07:50.236000,98.15,4.072,BUY,False
1769159276138,2026-01-23 09:07:56.138000,98.15,10.0,BUY,False
1769159276478,2026-01-23 09:07:56.478000,98.14,30.522,SELL,True
1769159276480,2026-01-23 09:07:56.480000,98.13,89.458,SELL,True
1769159277541,2026-01-23 09:07:57.541000,98.13,32.132,BUY,False
1769159277541,2026-01-23 09:07:57.541000,98.14,67.868,BUY,False
1769159278427,2026-01-23 09:07:58.427000,98.13,10.197,SELL,True
1769159280268,2026-01-23 09:08:00.268000,98.14,5.0,BUY,False
1769159284881,2026-01-23 09:08:04.881000,98.14,31.463,SELL,True
1769159285284,2026-01-23 09:08:05.284000,98.13,73.27,SELL,True
1769159285361,2026-01-23 09:08:05.361000,98.12,39.708,SELL,True
1769159289049,2026-01-23 09:08:09.049000,98.14,5.0,BUY,False
1769159289049,2026-01-23 09:08:09.049000,98.15,0.398,BUY,False
